-0.1524829	0.08504809	0.019004328	0.09651056	-0.02461494	0.3362478	-0.1632298	0.009185169	-0.17791961	-0.16682068	0.008628213	0.061113194	-0.13897218	0.05518202	0.3338505	0.14193879
-0.24242534	0.082497194	-0.03615479	-0.02833884	-0.052771658	0.32147175	-0.12847057	-0.04536109	-0.16196427	-0.10359624	0.01355767	0.082480915	-0.18033697	-0.0006357512	0.42670068	0.10024882
-0.31213892	0.12845963	-0.001156573	0.0014988788	-0.076230966	0.36890283	-0.1675899	-0.10671557	-0.2630711	-0.13403147	-0.030759852	0.14022057	-0.13004619	0.027767	0.5763975	0.016452821
-0.21820879	0.10805997	-0.0023386024	-0.014021853	0.0043794326	0.35684222	-0.18460156	-0.049256258	-0.15702315	-0.12925334	0.02387064	0.1120961	-0.19163902	-0.011606393	0.46867937	0.10957748
-0.14665838	0.102283806	0.0708233	0.05545527	0.02801237	0.34676367	-0.239079	-0.07970925	-0.17518342	-0.19082794	0.036496937	0.06844836	-0.16260356	0.06164936	0.32288894	0.11484352
-0.1835624	0.09905923	-0.031570766	0.043448083	-0.055339	0.2602448	-0.16734721	0.005156265	-0.16147019	-0.15481433	0.0719895	0.020683741	-0.15873271	-0.008757649	0.41942453	0.09032861
-0.23265012	0.09316593	-0.019556997	0.006585621	-0.03423699	0.3472995	-0.18439727	-0.08966331	-0.22195645	-0.16204543	0.05237838	0.046080276	-0.14238773	0.022932129	0.44210097	0.06886307
-0.0958062	0.0028715099	0.07515145	0.013217628	0.041589137	0.22299422	-0.08871387	0.033028953	-0.12419001	-0.08582143	0.05281919	0.0117313545	-0.059972033	0.025431354	0.2800931	0.11283618
-0.19824049	0.06810529	-0.032482423	0.061264977	-0.03739246	0.3331602	-0.1966949	-0.05959324	-0.2236201	-0.13372181	0.0049959403	0.0053518713	-0.11791613	0.08340914	0.42544705	0.129668
-0.2439453	0.114717	-0.031071378	-0.0109194545	-0.06101556	0.17214327	-0.074438766	-0.1358467	-0.24716519	-0.07684216	-0.016385594	0.082507715	-0.005739599	-0.08913051	0.4178181	0.016779028
-0.1744244	0.087276384	-0.003454205	0.007240408	-0.022168389	0.1962678	-0.08110161	-0.010824202	-0.13255684	-0.07058039	0.023252163	0.041871887	-0.081903	-0.03137722	0.29703802	0.012621184
-0.17028482	0.040429313	-0.038880065	0.049685903	-0.027570551	0.26624578	-0.115927346	-0.030361004	-0.20916034	-0.11939006	0.037218213	0.057994917	-0.09542456	0.008409931	0.44564843	0.088441
-0.16627222	0.065616116	0.04888229	0.04490908	-0.06047109	0.20450681	-0.07612241	-0.046918306	-0.15182774	-0.07506868	0.07001362	0.03162374	-0.063821025	0.058049195	0.25609776	0.037447333
-0.07659234	-0.059304506	0.10766197	0.10564457	-0.018235888	0.23432215	-0.16009192	0.0764045	-0.04652443	-0.13873969	0.1006578	-0.07151297	-0.09578968	0.05137142	0.1883146	0.13289987
-0.18207599	0.14439005	-0.060822494	0.05242412	-0.024277365	0.2853517	-0.13527843	-0.09320197	-0.17081226	-0.10448622	-0.0065161465	0.08649409	-0.16079988	0.0627321	0.3563499	0.06327047
-0.13618733	0.052949827	0.08883009	0.046996173	-0.008202817	0.22874193	-0.13793308	0.040407147	-0.056025192	-0.110038735	0.03927922	0.0019560466	-0.1405606	0.0504112	0.22791672	0.08860575
-0.18068308	0.1085884	0.0078059705	0.001292856	0.025023587	0.2907613	-0.13081488	-0.045453563	-0.14449473	-0.12620851	0.01190155	0.036259104	-0.20108967	0.027820865	0.36233288	0.09045794
