0.002296845	-0.05576292	0.011520339	-0.03530272	0.06203088	0.05989617	-0.004189491	-0.0066668587	-0.014399018	-0.005904927	-0.034882855	0.03714605	-0.042935997	0.041197408	-0.04480526	0.036398184
0.013406124	-0.058750235	-0.012858768	-0.00011734565	0.038967025	0.032206737	0.007207759	-0.021985454	-0.04218543	-0.01409422	-0.0574368	0.045547854	-0.05884107	-0.036723457	-0.038285352	-0.0067414874
0.08911291	-0.04892489	-0.010505673	0.009766742	0.07046252	0.053348295	-0.069426335	0.025257101	0.06481105	-0.024953619	-0.0738709	0.09007863	-0.12421924	-0.05074334	0.043828648	-0.012983544
0.028847922	-0.03792232	0.022972392	0.018913379	0.06132488	0.019413244	-0.044464868	-0.021509157	0.04373858	-0.08265936	-0.06618542	-0.0009638296	-0.06394702	-0.03484033	-0.0727799	0.070152976
0.026286872	-0.046352193	-0.012570174	-0.008464595	0.089279875	0.045976877	0.009203111	0.0041483454	0.0399318	0.011625709	-0.05486407	0.012788066	-0.07039123	0.013333761	0.025663057	0.010602527
0.09715992	-0.05292945	-0.021458443	0.0198573	0.034531727	-0.0011176453	-0.007599608	-0.027270835	0.068524234	-0.021180812	-0.11053383	0.020925354	0.048079267	0.027093861	-0.06584542	0.036875207
0.017030017	-0.06626999	0.031082435	-0.060597755	0.038821094	0.005732209	-0.04047361	-0.033930454	-0.017149411	-0.040528677	-0.15795705	0.049065717	-0.111045465	-0.036863264	-0.025902681	0.09131635
0.052214786	-0.027204793	0.011446355	0.038892932	0.060074817	-0.022561722	-0.0256035	-0.01828868	0.0023406777	0.015598964	-0.08552607	-0.031831115	-0.04207647	0.0050071855	-0.054410547	-0.014366041
0.03933518	-0.05981789	0.029319782	0.014044898	0.06122255	0.03257286	-0.087887615	0.03375662	-0.03921854	0.020877382	-0.033329744	0.048255716	-0.02776725	-0.039407346	0.008429058	0.05219121
0.005324666	-0.06840827	-0.011318747	-0.027794655	0.019817797	-0.01781042	0.005810799	0.031263344	0.014595788	-0.03326493	-0.13896856	0.08124263	-0.02760921	-0.11251383	0.0020073336	0.04274298
-0.04263039	-0.03868388	-0.03290383	-0.020321606	0.052807935	-0.038654253	0.051568277	-0.020080201	0.029594295	-0.03654789	-0.017473556	0.08443428	-0.06807085	-0.044156134	-0.050240222	0.01082569
0.033402544	-0.09541878	-0.0031761203	-0.015371449	0.041789778	0.053137906	-0.038566135	-0.04159979	0.052906558	-0.0031039948	-0.034010757	0.090937234	-0.086791195	0.04415918	-0.08734496	0.008618565
0.060615465	-0.037442725	-0.036424007	0.021037232	0.012773626	0.046607062	-0.09950538	0.06206285	0.056325518	0.014714363	-0.022213494	-0.07177646	-0.05433794	0.004869768	-0.06680053	-0.0120067205
-0.0996466	0.067946844	0.009971293	0.042439647	-0.02221546	-0.005531596	-0.09539132	-0.09714708	-0.00047928237	0.02896842	-0.031686362	0.056549855	-0.07764935	0.02459566	-0.07534501	0.10847376
0.15934828	-0.021880513	0.066112645	0.083745606	0.0014614194	0.03233301	0.016494237	-0.036274686	-0.011029927	0.0029281531	-0.026869658	0.053332366	-0.08402875	-0.13686223	-0.018730914	0.04293827
0.03213991	0.041914377	-0.0032791325	-0.03128639	0.091728486	-0.012655338	-0.021725114	-0.00318794	-0.014849093	-0.03504065	-0.015354511	0.04977558	-0.07937415	0.009373868	-0.07870708	-0.0139488205
0.1231277	-0.073265046	-0.051887423	-0.0364868	0.043036375	0.11964086	0.016926007	-0.050534338	-0.012527185	-0.05804842	-0.07651913	-0.038673975	0.03203129	-0.049786944	-0.060571555	0.035445634
0.0077119097	-0.19221464	-0.022499468	0.002568162	0.03233766	0.020540219	-0.06378499	-0.045361258	-0.000933965	0.028392281	-0.020663373	0.017572157	-0.042264055	-0.011504298	-0.053704128	-0.007412546
-0.0018391723	-0.028232258	-0.002681277	-0.0019738106	0.052404903	-0.0096717235	0.053878784	0.00012677026	0.054786373	0.0046145427	0.031067949	0.033825632	0.06956474	0.061941188	-0.018507123	0.098715566
-0.026341248	-0.101526506	-0.053071514	-0.05200201	-0.0028056018	-0.01071108	0.0016029489	0.021734083	-0.016969642	-0.0018829305	-0.050939716	0.025441673	-0.0514895	-0.08281989	-0.04701478	0.05163024
0.03982227	-0.023003068	-0.044326745	-0.1287421	0.0022407642	0.03729622	-0.069155	-0.028672747	-0.034348845	-0.014143296	-0.012644905	0.017757896	0.034561977	0.03346829	-0.0014992829	0.06911675
-0.05782701	0.049259722	0.04118644	0.0016512119	0.078500174	0.032026686	-0.03308333	-0.038217667	-0.09217576	0.08183437	0.047264256	-0.03352149	-0.060985584	0.004292649	-0.090843014	0.044015683
0.06758486	-0.12427166	-0.05714828	0.0064323125	0.01131043	0.07979862	0.12744114	0.1551169	0.015619879	-0.065585405	0.020875622	0.048822835	0.014416403	-0.118128404	0.0914004	0.034402896
0.008173719	-0.060676105	-0.038442615	0.04102801	-0.0072937016	0.051484775	-0.041625652	-0.12282115	-0.022255572	0.027417876	-0.06692247	0.011751211	-0.03534073	-0.014897468	0.005840303	0.04241212
0.019796949	-0.06741845	0.030989127	0.080948226	-0.006717769	0.11656462	-0.053058214	0.072569475	-0.0653637	-0.0046743266	-0.12188201	0.10708596	-0.024680573	-0.02364392	0.008109481	0.003107602
0.023127042	0.1209735	0.094565675	0.07879202	0.06568264	0.09536542	-0.04413004	-0.07016068	-0.076788105	0.0021742159	0.030852525	0.012647046	-0.043317255	0.023764674	-0.0058863875	0.13079941
0.10388534	-0.11462793	0.08804993	0.046341326	0.07550839	-0.072244965	0.014650047	0.08529054	-0.04864245	-0.0024603293	-0.023104971	-0.03602095	-0.070008434	-0.006222333	0.01603085	0.0099206045
0.10656413	-0.055937428	0.10777825	-0.025756357	0.059149787	0.046097234	0.020341795	-0.028536813	0.06825965	0.037163787	0.09233493	0.012589604	0.05507641	0.093613975	-0.054393783	-0.05454672
0.021523051	-0.055924714	-0.0067529143	-0.03847072	0.010201316	0.0384445	0.021075606	0.08046725	-0.05203102	-0.038924832	-0.022061171	0.0524122	-0.046917677	0.013334078	-0.0754687	0.028600946
-0.052940145	-0.055767957	-0.02170252	-0.032336943	0.054024387	0.092255056	-0.06341367	0.03699159	0.043628126	0.06873822	-0.025904467	0.07974414	-0.011940767	0.023944527	-0.008062463	0.11631917
0.04138731	0.014002788	0.018436156	-0.017170995	0.081221715	0.012814034	-0.05645999	-0.053381193	-0.0036241685	0.06257719	-0.022247937	0.0417758	-0.09741966	0.027947946	-0.050428797	0.038296
-0.021935444	0.024960514	0.011800148	0.04289558	-0.0053131436	0.03412896	-0.011174842	-0.041255884	0.042180747	0.043498673	0.0681701	0.0016301846	-0.03683987	-0.06592827	-0.020890538	0.025234872
0.013232853	-0.0056055286	-0.006262687	0.07109292	0.085883334	0.0795347	-0.03116972	-0.106083736	-0.13860263	-0.025061978	-0.06498575	-0.030612726	-0.07032226	-0.056163605	-0.03701756	-0.043670587
0.003031908	-0.03704769	0.038853593	-0.008792041	0.0935628	0.04805382	-0.11141458	-0.050648954	0.09334475	0.11455492	0.022594169	0.033963796	-0.07236289	0.060326137	-0.048077475	-0.011839449
0.036171596	0.0009442722	-0.09299512	-0.03355816	0.06730491	0.12513743	-0.024173101	0.06251336	-0.08120458	0.06299473	0.011470738	0.057820734	-0.10249171	-0.019017389	-0.028236343	-0.019725882
-0.0021135462	-0.00040265027	-0.037967216	0.0045770733	0.0005981347	-0.021916999	-0.015420493	0.019771975	-0.035802867	-0.06624911	0.053003337	0.03559	0.022126745	-0.0042633596	-0.018106345	0.03386413
0.0052915607	0.047587156	-0.012255567	-0.018135844	-0.06787924	0.006434475	0.07605555	0.027855415	-0.057080973	-0.04242418	-0.052909967	0.06719973	-0.067802206	-0.04382242	0.010000641	-0.019655207
